,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
13077,47,blue-collar,married,primary,1533,0,1,18,nov,273,2,96,4,0,0,11
13081,47,blue-collar,married,primary,1452,1,1,28,jan,181,1,177,2,0,0,1
13103,47,blue-collar,married,primary,-287,1,0,13,may,201,1,348,3,0,0,5
13106,47,blue-collar,married,primary,-169,1,1,14,may,172,2,310,1,0,0,5
13107,47,blue-collar,married,primary,-169,0,1,13,may,234,1,349,3,0,0,5
13119,47,blue-collar,divorced,secondary,1815,1,0,5,feb,105,1,253,4,0,0,2
13122,47,blue-collar,divorced,secondary,1480,1,0,15,may,144,1,365,1,0,0,5
13130,47,blue-collar,divorced,primary,409,1,0,13,may,143,2,364,1,0,0,5
13132,47,blue-collar,divorced,primary,1927,1,0,5,feb,130,4,275,3,0,0,2
13139,47,admin.,single,secondary,3957,1,0,11,may,58,3,334,3,0,0,5
13140,47,admin.,single,secondary,3696,0,0,12,jul,250,2,181,4,1,1,7
13145,47,admin.,single,secondary,19,1,1,18,nov,90,2,123,1,0,0,11
13146,47,admin.,single,secondary,1693,1,0,22,oct,608,2,92,4,0,1,10
13147,47,admin.,single,secondary,1544,1,0,6,apr,104,1,312,1,0,0,4
13149,47,admin.,single,secondary,15,0,0,2,feb,71,1,266,4,0,0,2
13154,47,admin.,single,primary,683,0,0,17,apr,73,1,148,1,0,0,4
13157,47,admin.,married,unknown,66,0,0,26,feb,297,1,203,1,1,0,2
13159,47,admin.,married,unknown,0,1,0,21,nov,85,1,198,1,0,0,11
13161,47,admin.,married,tertiary,97,1,0,6,may,220,1,87,3,0,0,5
13171,47,admin.,married,secondary,829,1,1,18,nov,48,1,188,1,0,0,11
13173,47,admin.,married,secondary,769,1,0,5,may,183,1,265,2,0,0,5
13179,47,admin.,married,secondary,70,1,0,5,apr,144,4,374,2,1,1,4
13182,47,admin.,married,secondary,663,1,1,12,may,409,1,274,6,0,1,5
13183,47,admin.,married,secondary,642,1,0,13,may,197,2,363,2,0,0,5
13196,47,admin.,married,secondary,368,0,0,23,feb,269,1,187,5,1,1,2
13197,47,admin.,married,secondary,368,0,0,21,may,403,1,87,6,1,1,5
13198,47,admin.,married,secondary,3676,0,0,18,oct,567,1,95,3,1,1,10
13199,47,admin.,married,secondary,3676,0,0,15,jul,415,2,342,1,0,1,7
13219,47,admin.,married,secondary,1934,0,1,14,may,225,1,364,1,0,0,5
13223,47,admin.,married,secondary,175,1,0,15,may,236,4,262,7,0,0,5
13226,47,admin.,married,secondary,1387,1,0,14,oct,158,1,826,1,0,0,10
13233,47,admin.,married,secondary,1210,0,0,26,oct,604,1,91,4,0,1,10
13234,47,admin.,married,secondary,120,1,0,14,may,18,6,365,11,0,0,5
13240,47,admin.,married,secondary,0,0,1,29,jun,238,1,139,4,0,0,6
13241,47,admin.,married,secondary,0,0,1,10,feb,86,2,93,2,0,0,2
13245,47,admin.,married,secondary,0,0,0,10,nov,213,1,190,1,0,1,11
13249,47,admin.,married,secondary,-121,1,1,18,may,167,4,314,4,0,0,5
13252,47,admin.,married,primary,31,1,0,6,may,50,1,356,1,0,0,5
13254,47,admin.,divorced,tertiary,846,1,0,13,may,85,2,370,2,0,0,5
13260,47,admin.,divorced,secondary,2232,0,0,27,may,439,1,103,1,1,1,5
13261,47,admin.,divorced,secondary,207,1,0,2,feb,244,1,271,4,0,0,2
13262,47,admin.,divorced,secondary,1939,1,0,19,nov,150,1,174,1,0,0,11
13272,47,admin.,divorced,primary,1095,1,0,18,nov,171,1,110,2,0,0,11
13277,46,unknown,married,unknown,677,0,0,3,feb,425,1,82,1,0,0,2
13284,46,unknown,married,tertiary,8564,0,0,2,aug,397,2,342,1,0,0,8
13306,46,unemployed,married,secondary,1040,0,0,12,aug,542,1,78,5,0,0,8
13313,46,unemployed,divorced,secondary,3354,1,0,19,nov,522,1,174,1,1,1,11
13329,46,technician,single,secondary,4367,1,0,3,jun,65,1,96,1,0,0,6
13338,46,technician,married,unknown,557,1,0,28,jan,148,1,197,4,0,0,1
13341,46,technician,married,unknown,3308,0,0,27,oct,171,1,91,2,1,1,10
13349,46,technician,married,tertiary,43,1,0,30,jan,162,3,2,7,0,0,1
13354,46,technician,married,tertiary,31630,0,0,30,nov,448,2,214,1,0,0,11
13357,46,technician,married,tertiary,217,1,0,14,may,141,1,346,2,0,0,5
13360,46,technician,married,tertiary,157,0,0,5,feb,120,2,224,1,0,0,2
13363,46,technician,married,tertiary,0,0,0,20,nov,531,1,167,1,0,1,11
13364,46,technician,married,tertiary,-582,1,0,5,may,245,4,354,9,0,0,5
13371,46,technician,married,secondary,9299,0,0,21,oct,201,5,94,3,1,0,10
13372,46,technician,married,secondary,9299,0,0,19,jul,1148,1,276,2,0,1,7
13379,46,technician,married,secondary,6993,1,0,17,apr,326,3,148,1,1,0,4
13381,46,technician,married,secondary,68,1,1,18,nov,111,2,155,3,0,0,11
13400,46,technician,married,secondary,388,0,0,4,feb,6,9,7,1,0,0,2
13402,46,technician,married,secondary,363,1,0,2,feb,346,1,180,3,0,0,2
13404,46,technician,married,secondary,3434,0,1,8,jun,148,2,101,1,1,1,6
13409,46,technician,married,secondary,317,1,1,2,feb,24,7,250,1,0,0,2
13412,46,technician,married,secondary,278,1,0,12,may,207,1,306,1,0,0,5
13422,46,technician,married,secondary,198,1,0,30,jan,153,1,2,6,0,0,1
13433,46,technician,married,secondary,15120,0,0,21,nov,27,3,108,3,0,0,11
13442,46,technician,married,secondary,1028,1,0,2,feb,96,2,208,1,0,0,2
13453,46,technician,married,secondary,0,0,0,30,apr,200,1,259,2,0,1,4
13456,46,technician,married,secondary,0,0,0,12,aug,107,1,104,3,1,0,8
13458,46,technician,married,secondary,-408,1,1,7,may,138,4,286,1,0,0,5
13461,46,technician,married,primary,718,1,0,6,feb,80,2,268,1,0,0,2
13470,46,technician,divorced,tertiary,0,1,0,21,nov,234,5,102,5,0,0,11
13478,46,technician,divorced,secondary,741,1,0,28,jan,83,1,258,1,0,0,1
13485,46,technician,divorced,secondary,3455,1,0,20,nov,120,4,190,2,0,0,11
13494,46,technician,divorced,secondary,111,1,0,19,nov,178,3,183,2,0,0,11
13496,46,technician,divorced,secondary,0,1,1,8,may,306,1,262,1,0,0,5
13500,46,technician,divorced,secondary,-26,1,1,19,nov,201,1,113,2,0,0,11
13502,46,technician,divorced,secondary,-154,1,0,7,may,215,2,294,1,0,0,5
13505,46,student,single,unknown,1527,0,0,8,sep,358,3,184,1,1,1,9
13520,46,services,married,secondary,9077,1,0,17,apr,427,2,337,1,0,0,4
13524,46,services,married,secondary,692,1,0,9,feb,388,3,257,2,0,0,2
13527,46,services,married,secondary,561,1,0,9,feb,84,4,256,7,0,0,2
13533,46,services,married,secondary,417,1,0,30,jan,219,1,2,1,0,0,1
13535,46,services,married,secondary,4,0,0,30,apr,268,1,261,5,0,1,4
13551,46,services,married,secondary,2381,1,0,12,may,220,3,363,1,0,0,5
13555,46,services,married,secondary,22,1,0,21,nov,153,1,197,3,0,0,11
13561,46,services,married,secondary,1550,1,0,16,apr,126,2,149,8,0,0,4
13565,46,services,married,secondary,1381,1,0,22,may,115,3,379,1,0,0,5
13570,46,services,married,secondary,0,1,0,22,jun,154,1,124,1,0,0,6
13576,46,services,married,secondary,-119,1,0,15,may,138,2,297,3,0,0,5
13587,46,services,married,primary,116,1,0,18,may,267,4,341,3,0,0,5
13590,46,services,divorced,secondary,864,1,0,18,nov,105,5,188,2,0,0,11
13591,46,services,divorced,secondary,864,1,0,17,apr,225,3,150,7,0,0,4
13596,46,services,divorced,secondary,355,1,0,8,may,122,2,338,8,0,0,5
13606,46,services,divorced,secondary,0,0,0,17,nov,407,1,150,3,1,0,11
13607,46,services,divorced,secondary,-179,0,0,2,feb,151,1,214,2,0,0,2
13609,46,services,divorced,primary,3854,1,0,17,apr,541,2,150,4,0,0,4
13612,46,self-employed,single,secondary,526,0,0,4,aug,326,1,96,3,1,0,8
13613,46,self-employed,single,secondary,526,0,0,30,apr,523,1,87,2,0,1,4
13617,46,self-employed,married,unknown,-257,0,0,21,nov,104,1,189,2,0,0,11
13621,46,self-employed,married,tertiary,2421,0,0,19,nov,1084,1,100,4,0,1,11
13631,46,self-employed,married,secondary,706,0,0,21,may,588,1,386,3,0,1,5
13640,46,self-employed,married,secondary,-30,1,1,2,apr,164,1,300,2,0,0,4
13648,46,self-employed,divorced,tertiary,926,1,0,19,nov,168,2,153,1,0,0,11
13649,46,self-employed,divorced,tertiary,926,1,0,1,apr,463,1,133,3,0,0,4
13668,46,management,single,tertiary,6651,0,0,22,may,114,1,60,1,0,0,5
13671,46,management,single,tertiary,625,0,0,28,jan,107,1,163,5,0,0,1
13676,46,management,single,tertiary,46,0,1,17,nov,80,1,152,1,0,0,11
13678,46,management,single,tertiary,334,1,0,4,may,36,6,90,2,0,0,5
13679,46,management,single,tertiary,311,1,1,27,oct,96,1,158,1,0,0,10
13693,46,management,single,secondary,5993,0,0,25,mar,151,1,184,2,0,0,3
13694,46,management,single,secondary,5993,0,0,22,sep,159,1,112,1,0,0,9
13695,46,management,single,secondary,5993,0,0,20,may,165,1,56,3,0,0,5
13703,46,management,married,unknown,802,1,0,30,jan,445,1,189,1,0,0,1
13706,46,management,married,unknown,2466,0,0,1,apr,216,3,370,1,0,1,4
13716,46,management,married,tertiary,810,1,1,15,may,33,2,176,1,0,0,5
13718,46,management,married,tertiary,7485,0,0,23,sep,145,1,779,2,0,0,9
13719,46,management,married,tertiary,740,1,0,8,may,462,1,359,2,0,0,5
13721,46,management,married,tertiary,7331,0,0,11,sep,658,4,95,2,0,1,9
13722,46,management,married,tertiary,716,1,1,8,may,557,1,172,1,0,0,5
13725,46,management,married,tertiary,699,0,0,30,apr,970,1,87,1,0,1,4
13733,46,management,married,tertiary,523,1,0,6,may,105,4,366,2,0,0,5
13740,46,management,married,tertiary,4693,0,1,7,aug,79,1,394,2,0,1,8
13746,46,management,married,tertiary,4301,1,1,18,nov,50,1,183,2,0,0,11
13753,46,management,married,tertiary,37378,1,0,14,oct,146,1,518,1,0,0,10
13755,46,management,married,tertiary,349,0,0,15,feb,295,2,616,1,0,1,2
13756,46,management,married,tertiary,349,0,0,14,may,466,4,88,3,1,1,5
13763,46,management,married,tertiary,273,1,0,18,mar,910,2,184,4,1,1,3
13764,46,management,married,tertiary,273,1,0,15,sep,1962,1,105,3,0,1,9
13765,46,management,married,tertiary,273,1,0,10,may,583,6,53,6,1,1,5
13766,46,management,married,tertiary,2671,0,0,13,nov,180,3,91,4,1,0,11
13768,46,management,married,tertiary,242,0,0,4,aug,120,2,96,1,1,1,8
13779,46,management,married,tertiary,189,1,0,20,apr,45,1,154,1,0,0,4
13796,46,management,married,tertiary,1217,1,0,5,may,83,9,168,2,0,0,5
13800,46,management,married,tertiary,1103,1,0,13,may,185,2,278,3,0,0,5
13804,46,management,married,tertiary,0,1,0,17,dec,155,1,199,2,0,0,12
13813,46,management,married,tertiary,0,0,0,18,nov,716,2,110,3,0,1,11
13817,46,management,married,tertiary,-319,1,0,3,feb,80,1,256,1,0,0,2
13821,46,management,married,tertiary,-191,1,0,5,feb,674,3,202,3,0,0,2
13829,46,management,married,secondary,4105,1,0,15,apr,115,3,258,2,0,0,4
13834,46,management,married,secondary,21,1,0,7,may,124,1,338,2,0,0,5
13842,46,management,married,secondary,1098,0,0,8,may,99,3,343,3,0,0,5
13860,46,management,divorced,tertiary,665,1,0,2,feb,158,2,207,1,0,0,2
13861,46,management,divorced,tertiary,6269,1,0,18,nov,249,3,112,2,0,0,11
13862,46,management,divorced,tertiary,624,0,0,18,mar,420,1,276,1,0,1,3
13863,46,management,divorced,tertiary,624,0,0,17,sep,336,2,183,2,1,1,9
13868,46,management,divorced,tertiary,4629,0,0,1,jun,67,1,41,1,0,0,6
13870,46,management,divorced,tertiary,461,0,0,10,mar,127,1,70,2,1,0,3
13875,46,management,divorced,tertiary,24598,1,0,14,may,118,4,374,3,0,0,5
13877,46,management,divorced,tertiary,225,1,0,14,may,201,1,345,1,0,0,5
13890,46,management,divorced,tertiary,-154,1,1,29,jan,150,2,247,2,0,0,1
13900,46,management,divorced,secondary,145,1,0,20,apr,113,2,270,5,0,0,4
13906,46,housemaid,single,secondary,198,1,0,14,may,93,1,350,1,0,0,5
13911,46,housemaid,married,secondary,38,0,0,27,may,181,3,183,1,1,1,5
13919,46,housemaid,married,primary,3512,0,0,30,oct,175,1,197,1,0,1,10
13943,46,entrepreneur,single,tertiary,1410,1,0,13,may,91,5,175,9,0,0,5
13944,46,entrepreneur,single,tertiary,1410,1,0,19,nov,93,1,189,8,0,0,11
13964,46,entrepreneur,married,secondary,404,1,0,12,may,1388,7,347,2,0,0,5
13968,46,entrepreneur,married,secondary,294,1,0,29,jan,444,1,196,1,0,0,1
13970,46,entrepreneur,married,secondary,245,1,0,8,may,78,1,359,3,0,0,5
13975,46,entrepreneur,married,secondary,122,0,0,6,feb,1047,2,1,7,0,0,2
13983,46,entrepreneur,married,primary,8873,1,0,19,nov,172,1,118,2,0,0,11
13991,46,entrepreneur,divorced,tertiary,148,1,0,18,may,61,3,350,5,0,0,5
13993,46,entrepreneur,divorced,secondary,1187,0,1,13,oct,92,1,327,1,0,0,10
14000,46,blue-collar,single,secondary,374,0,1,4,feb,23,5,7,2,0,0,2
14009,46,blue-collar,single,secondary,-100,1,0,8,may,445,2,303,1,0,0,5
14011,46,blue-collar,single,primary,96,1,0,16,apr,99,1,148,1,0,0,4
14015,46,blue-collar,single,primary,3046,1,1,18,nov,84,1,183,1,0,0,11
14026,46,blue-collar,married,unknown,336,1,0,14,aug,260,3,457,1,0,1,8
14038,46,blue-collar,married,secondary,942,0,0,18,nov,240,3,119,2,0,0,11
14039,46,blue-collar,married,secondary,9347,1,0,19,nov,138,1,117,1,0,0,11
14055,46,blue-collar,married,secondary,6879,0,0,20,jul,296,1,281,2,0,0,7
14056,46,blue-collar,married,secondary,6879,0,0,15,nov,74,2,118,3,0,0,11
14059,46,blue-collar,married,secondary,66,1,0,12,may,211,1,364,3,0,0,5
14060,46,blue-collar,married,secondary,640,1,0,6,may,246,1,55,5,1,1,5
14061,46,blue-collar,married,secondary,640,1,0,12,mar,215,1,182,4,1,1,3
14062,46,blue-collar,married,secondary,640,1,0,11,sep,108,2,129,2,0,1,9
14070,46,blue-collar,married,secondary,521,1,0,29,jan,246,1,226,3,0,0,1
14075,46,blue-collar,married,secondary,4855,1,0,10,aug,1529,1,397,1,0,0,8
14077,46,blue-collar,married,secondary,4646,1,0,7,may,33,3,359,1,0,0,5
14082,46,blue-collar,married,secondary,431,1,0,14,may,157,4,367,1,0,0,5
14085,46,blue-collar,married,secondary,4007,0,0,3,feb,380,5,217,5,0,0,2
14090,46,blue-collar,married,secondary,345,1,1,4,feb,86,1,259,3,0,0,2
14096,46,blue-collar,married,secondary,2836,1,0,14,may,13,7,358,7,0,0,5
14098,46,blue-collar,married,secondary,2603,1,1,11,may,50,3,277,2,0,0,5
14115,46,blue-collar,married,secondary,1723,0,0,26,apr,102,3,192,4,0,0,4
14116,46,blue-collar,married,secondary,1723,0,0,17,jun,176,2,52,7,0,1,6
14121,46,blue-collar,married,secondary,1583,1,0,12,may,175,5,278,7,0,0,5
14122,46,blue-collar,married,secondary,1568,1,0,2,jun,310,1,55,6,0,1,6
14124,46,blue-collar,married,secondary,15,1,1,19,nov,46,2,91,3,0,0,11
14127,46,blue-collar,married,secondary,130,1,0,14,may,106,1,349,1,0,0,5
14132,46,blue-collar,married,secondary,1232,0,1,3,feb,300,3,195,8,0,0,2
14134,46,blue-collar,married,secondary,120,1,1,29,jan,121,1,259,3,0,0,1
14136,46,blue-collar,married,secondary,1144,1,0,8,feb,376,2,129,3,0,1,2
14154,46,blue-collar,married,secondary,-3,1,0,29,jan,79,2,265,2,0,0,1
14156,46,blue-collar,married,secondary,-221,1,1,2,feb,219,2,244,1,0,0,2
14158,46,blue-collar,married,secondary,-1400,1,0,6,may,309,3,355,4,0,0,5
14163,46,blue-collar,married,primary,91,1,0,6,may,29,1,356,2,0,0,5
14168,46,blue-collar,married,primary,85,1,0,17,apr,70,1,344,1,0,0,4
14170,46,blue-collar,married,primary,804,1,0,12,may,1063,2,361,1,1,1,5
14178,46,blue-collar,married,primary,676,1,0,20,nov,825,6,174,4,0,0,11
14180,46,blue-collar,married,primary,665,0,0,30,jan,89,4,235,2,0,0,1
14188,46,blue-collar,married,primary,588,1,0,20,apr,249,3,237,4,0,0,4
14195,46,blue-collar,married,primary,5461,1,0,13,may,562,2,174,2,1,0,5
14200,46,blue-collar,married,primary,512,0,0,13,may,32,1,301,1,0,0,5
14202,46,blue-collar,married,primary,494,1,0,15,may,131,3,365,1,0,0,5
14207,46,blue-collar,married,primary,4170,1,1,12,may,118,2,357,3,0,0,5
14218,46,blue-collar,married,primary,292,1,0,20,apr,386,2,234,4,0,0,4
14224,46,blue-collar,married,primary,2558,1,0,20,nov,107,1,167,1,0,0,11
14250,46,blue-collar,married,primary,147,1,0,6,may,116,2,169,3,0,0,5
14255,46,blue-collar,married,primary,1291,1,0,14,may,142,3,259,17,0,0,5
14260,46,blue-collar,married,primary,1085,1,1,15,may,523,2,353,58,0,1,5
14262,46,blue-collar,married,primary,101,1,0,11,may,422,1,364,5,1,0,5
14268,46,blue-collar,married,primary,0,1,0,11,may,30,4,304,2,0,0,5
14281,46,blue-collar,married,primary,-175,1,1,17,apr,250,1,324,2,0,0,4
14291,46,blue-collar,divorced,secondary,168,1,0,20,apr,255,1,336,4,0,0,4
14316,46,admin.,single,secondary,757,1,1,6,apr,342,3,256,3,0,0,4
14323,46,admin.,single,secondary,1693,1,0,25,jan,137,1,97,1,1,0,1
14332,46,admin.,married,unknown,5511,0,0,26,jul,414,2,389,1,1,1,7
14334,46,admin.,married,unknown,2033,0,0,24,feb,99,2,86,5,0,0,2
14338,46,admin.,married,tertiary,2552,0,0,3,sep,260,1,94,8,1,1,9
14341,46,admin.,married,secondary,974,0,0,5,jun,174,2,80,1,1,1,6
14343,46,admin.,married,secondary,939,0,0,5,feb,69,2,8,1,0,0,2
14358,46,admin.,married,secondary,5021,0,0,15,jul,957,1,182,1,1,1,7
14359,46,admin.,married,secondary,4958,1,0,17,nov,64,3,150,5,0,0,11
14364,46,admin.,married,secondary,368,0,0,20,aug,293,1,90,4,0,1,8
14382,46,admin.,married,secondary,179,1,0,29,jan,194,4,436,1,0,0,1
14383,46,admin.,married,secondary,171,1,1,11,oct,251,1,430,1,0,0,10
14394,46,admin.,married,secondary,0,1,1,20,apr,239,2,259,2,0,0,4
14395,46,admin.,married,secondary,0,1,0,8,sep,149,2,187,1,0,0,9
14397,46,admin.,married,secondary,0,1,0,26,oct,87,1,185,2,0,0,10
14400,46,admin.,married,secondary,-522,1,0,27,mar,243,3,239,13,0,1,3
14409,46,admin.,married,primary,469,1,0,2,feb,75,1,264,10,0,0,2
14418,46,admin.,divorced,secondary,984,1,0,12,may,181,4,369,5,0,0,5
14420,46,admin.,divorced,secondary,875,1,1,11,may,269,3,353,2,0,0,5
14423,46,admin.,divorced,secondary,660,1,0,29,jan,1026,1,259,2,0,0,1
14432,46,admin.,divorced,secondary,2087,0,0,1,jun,111,1,119,4,0,0,6
14437,46,admin.,divorced,secondary,1198,1,1,7,apr,837,1,307,1,0,0,4
14439,46,admin.,divorced,secondary,-637,1,0,8,may,218,1,172,1,0,0,5
14446,46,admin.,divorced,primary,429,1,0,26,apr,465,2,369,2,1,1,4
14447,46,admin.,divorced,primary,1807,1,0,11,may,62,3,339,2,0,0,5
14481,45,unemployed,married,secondary,-407,1,0,15,may,320,3,371,2,0,0,5
14486,45,unemployed,divorced,secondary,728,1,1,6,may,156,2,169,1,0,0,5
14493,45,unemployed,divorced,primary,757,0,0,20,apr,103,1,325,4,0,0,4
14496,45,technician,single,unknown,7108,1,1,18,nov,53,1,172,3,0,0,11
14503,45,technician,single,tertiary,302,1,0,21,nov,22,2,154,4,0,0,11
14507,45,technician,single,tertiary,2033,0,0,15,jun,243,5,285,2,1,1,6
14520,45,technician,single,secondary,29,1,0,7,may,86,1,367,1,0,0,5
14527,45,technician,single,secondary,-55,0,0,29,jan,78,3,197,1,0,0,1
14529,45,technician,single,primary,237,1,0,14,apr,110,1,263,1,0,0,4
14530,45,technician,married,unknown,886,1,0,13,oct,75,2,42,1,0,0,10
14549,45,technician,married,tertiary,1818,1,1,25,jun,427,1,142,5,1,0,6
14554,45,technician,married,tertiary,115,0,0,16,dec,147,1,194,1,0,0,12
14559,45,technician,married,secondary,999,1,0,20,nov,215,6,188,2,0,0,11
14562,45,technician,married,secondary,89,1,0,30,apr,73,2,350,2,0,0,4
14567,45,technician,married,secondary,858,0,0,5,feb,617,4,251,2,0,0,2
14577,45,technician,married,secondary,497,1,0,20,apr,72,1,321,2,0,0,4
14582,45,technician,married,secondary,406,1,0,3,jun,240,1,307,10,0,0,6
14583,45,technician,married,secondary,398,1,0,29,jan,227,1,246,5,0,0,1
14587,45,technician,married,secondary,366,0,1,3,feb,235,2,169,12,0,0,2
14596,45,technician,married,secondary,3395,1,0,18,nov,92,1,188,1,0,0,11
14600,45,technician,married,secondary,2981,1,1,29,mar,88,3,311,3,0,0,3
14603,45,technician,married,secondary,280,1,0,4,may,562,3,168,2,0,0,5
14604,45,technician,married,secondary,2776,1,0,27,jul,287,2,181,1,1,1,7
14610,45,technician,married,secondary,2403,0,0,13,feb,147,2,84,1,0,0,2
14615,45,technician,married,secondary,2020,1,0,17,nov,62,1,131,1,0,0,11
14621,45,technician,married,secondary,1818,0,0,2,feb,197,1,241,2,0,0,2
14628,45,technician,married,secondary,1477,1,0,17,nov,75,1,132,1,0,0,11
14629,45,technician,married,secondary,1441,1,0,18,nov,93,1,113,2,0,0,11
14633,45,technician,married,secondary,1415,1,0,17,nov,483,1,116,1,0,0,11
14649,45,technician,married,secondary,0,1,1,2,feb,111,2,208,1,0,0,2
14655,45,technician,married,secondary,0,0,0,8,may,166,1,340,1,0,0,5
14668,45,technician,divorced,unknown,1823,0,0,2,jul,97,1,377,2,0,0,7
14672,45,technician,divorced,tertiary,10768,1,0,2,jun,147,3,78,2,0,0,6
14675,45,technician,divorced,secondary,982,1,0,17,aug,123,2,454,3,1,0,8
14676,45,technician,divorced,secondary,976,1,0,17,apr,183,1,338,2,0,0,4
14678,45,technician,divorced,secondary,809,1,0,13,may,155,2,363,4,0,0,5
14680,45,technician,divorced,secondary,5862,1,0,18,nov,352,1,110,3,0,0,11
14693,45,technician,divorced,secondary,1738,0,0,21,nov,79,1,106,2,0,0,11
14698,45,technician,divorced,secondary,1309,1,0,19,nov,298,1,170,2,0,0,11
14705,45,technician,divorced,secondary,-357,1,1,18,may,618,1,355,2,0,1,5
14706,45,technician,divorced,secondary,-14,0,0,18,nov,39,2,127,3,0,0,11
14716,45,services,single,secondary,1757,1,0,20,apr,1010,3,326,1,0,0,4
14719,45,services,single,secondary,1378,1,0,15,may,25,5,372,2,0,0,5
14730,45,services,married,secondary,972,1,0,8,may,343,1,282,3,0,0,5
14731,45,services,married,secondary,925,1,0,5,feb,118,2,232,4,0,0,2
14737,45,services,married,secondary,744,1,0,11,may,211,2,347,1,0,0,5
14764,45,services,married,secondary,1550,1,0,18,nov,143,2,166,6,0,0,11
14779,45,services,married,secondary,-75,1,0,2,feb,134,1,252,1,0,0,2
14785,45,services,married,secondary,-1621,1,1,15,may,8,2,346,5,0,0,5
14798,45,services,married,primary,-79,1,0,20,apr,59,4,348,2,0,0,4
14801,45,services,divorced,secondary,608,1,1,7,may,1135,3,323,30,0,1,5
14803,45,services,divorced,secondary,396,1,1,1,apr,251,4,329,4,0,0,4
14807,45,services,divorced,secondary,0,1,1,21,nov,173,1,192,1,0,0,11
14810,45,services,divorced,primary,523,0,0,1,sep,380,4,371,4,0,0,9
14819,45,self-employed,married,tertiary,430,1,0,2,feb,221,1,206,2,0,0,2
14829,45,self-employed,married,tertiary,-497,1,1,15,may,217,1,176,1,0,0,5
14834,45,self-employed,married,secondary,830,0,0,19,nov,180,1,111,2,0,0,11
14835,45,self-employed,married,secondary,706,0,0,30,apr,78,2,176,1,1,0,4
14842,45,self-employed,married,secondary,264,1,0,8,may,113,1,360,2,0,0,5
14856,45,self-employed,divorced,secondary,1966,1,0,4,feb,76,2,204,3,0,0,2
