,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,subscription_binary,month_num
10756,45,management,married,tertiary,no,9711,no,no,19,jun,6.93,3,-1,0,unknown,no,0,6
10757,36,services,married,secondary,no,3972,yes,yes,19,jun,0.53,1,-1,0,unknown,no,0,6
10758,46,blue-collar,divorced,secondary,no,2441,no,no,19,jun,3.62,2,-1,0,unknown,no,0,6
10759,56,self-employed,married,tertiary,no,411,no,no,19,jun,2.42,4,-1,0,unknown,no,0,6
10760,24,technician,married,secondary,no,691,yes,no,19,jun,1.55,2,-1,0,unknown,no,0,6
10761,51,blue-collar,married,primary,no,1938,no,no,19,jun,1.02,1,-1,0,unknown,no,0,6
10762,29,blue-collar,married,secondary,no,508,yes,yes,19,jun,4.37,5,-1,0,unknown,no,0,6
10763,51,management,married,tertiary,no,3134,no,no,19,jun,1.53,3,-1,0,unknown,no,0,6
10764,53,technician,married,secondary,no,1319,no,no,19,jun,21.97,3,-1,0,unknown,yes,1,6
10765,23,technician,single,secondary,no,-782,yes,yes,19,jun,3.28,10,-1,0,unknown,no,0,6
10766,47,technician,divorced,secondary,no,5735,no,no,19,jun,4.7,4,-1,0,unknown,no,0,6
10767,55,housemaid,married,primary,no,2152,no,no,19,jun,15.37,2,-1,0,unknown,yes,1,6
10768,52,entrepreneur,married,tertiary,no,0,no,no,19,jun,2.72,3,-1,0,unknown,no,0,6
10769,50,entrepreneur,married,secondary,no,1857,no,yes,19,jun,0.43,2,-1,0,unknown,no,0,6
10770,37,admin.,married,secondary,no,0,no,yes,19,jun,2.93,2,-1,0,unknown,no,0,6
10771,39,services,married,secondary,no,2843,yes,no,19,jun,9.75,1,-1,0,unknown,yes,1,6
10772,53,admin.,married,secondary,no,2955,no,no,19,jun,10.08,1,-1,0,unknown,no,0,6
10773,20,admin.,single,secondary,no,66,yes,no,19,jun,1.25,2,-1,0,unknown,no,0,6
10774,38,technician,married,secondary,no,634,no,no,19,jun,3.52,2,-1,0,unknown,no,0,6
10775,36,management,married,tertiary,no,1352,no,no,19,jun,33.8,1,-1,0,unknown,yes,1,6
10776,57,unemployed,married,tertiary,no,209,no,no,19,jun,7.55,1,-1,0,unknown,no,0,6
10777,28,blue-collar,married,primary,no,237,yes,no,19,jun,8.3,7,-1,0,unknown,no,0,6
10778,40,services,married,primary,no,2469,no,yes,19,jun,3.37,2,-1,0,unknown,no,0,6
10779,50,blue-collar,married,primary,no,59,no,no,19,jun,3.07,1,-1,0,unknown,no,0,6
10780,55,blue-collar,married,primary,no,5109,no,no,19,jun,0.92,1,-1,0,unknown,no,0,6
10781,40,entrepreneur,married,tertiary,yes,0,no,no,19,jun,15.87,4,-1,0,unknown,yes,1,6
10782,55,retired,married,primary,no,868,no,no,19,jun,3.45,1,-1,0,unknown,no,0,6
10783,36,blue-collar,single,secondary,no,0,no,no,19,jun,3.97,1,-1,0,unknown,no,0,6
10784,53,retired,married,primary,no,828,yes,no,19,jun,3.87,1,-1,0,unknown,no,0,6
10785,38,technician,single,secondary,no,207,no,no,19,jun,1.27,2,-1,0,unknown,no,0,6
10786,35,technician,single,secondary,no,23,yes,no,19,jun,1.88,2,-1,0,unknown,no,0,6
10787,44,blue-collar,married,secondary,no,17,yes,no,19,jun,2.55,14,-1,0,unknown,no,0,6
10788,54,retired,married,secondary,no,3846,yes,yes,19,jun,3.6,2,-1,0,unknown,no,0,6
10789,39,admin.,single,secondary,no,0,no,yes,19,jun,2.37,1,-1,0,unknown,no,0,6
10790,54,housemaid,married,primary,no,774,no,no,19,jun,4.83,1,-1,0,unknown,no,0,6
10791,39,entrepreneur,married,tertiary,no,6495,no,no,19,jun,4.67,3,-1,0,unknown,no,0,6
10792,52,admin.,married,secondary,no,422,no,no,19,jun,9.32,1,-1,0,unknown,no,0,6
10793,51,blue-collar,married,primary,no,91,no,yes,19,jun,6.13,2,-1,0,unknown,no,0,6
10794,56,admin.,married,secondary,no,5310,no,no,19,jun,1.23,1,-1,0,unknown,no,0,6
10795,52,retired,married,secondary,no,1282,no,no,19,jun,2.47,5,-1,0,unknown,no,0,6
10796,55,housemaid,married,primary,no,1537,no,no,19,jun,5.98,1,-1,0,unknown,no,0,6
10797,44,blue-collar,married,primary,no,1669,no,no,19,jun,1.07,2,-1,0,unknown,no,0,6
10798,59,retired,married,primary,no,1115,no,no,19,jun,13.9,1,-1,0,unknown,yes,1,6
10799,36,admin.,married,secondary,no,4280,no,no,19,jun,3.78,6,-1,0,unknown,no,0,6
10800,57,technician,married,secondary,no,1070,no,no,19,jun,1.22,1,-1,0,unknown,no,0,6
10801,37,admin.,divorced,secondary,no,796,no,no,19,jun,1.73,1,-1,0,unknown,no,0,6
10802,57,technician,married,secondary,no,461,yes,no,19,jun,1.15,2,-1,0,unknown,no,0,6
10803,43,blue-collar,divorced,secondary,no,1138,no,no,19,jun,1.08,1,-1,0,unknown,no,0,6
10805,56,technician,married,secondary,no,2558,no,no,19,jun,4.8,1,-1,0,unknown,no,0,6
10806,55,blue-collar,divorced,primary,no,0,no,no,19,jun,2.0,1,-1,0,unknown,no,0,6
10807,49,management,married,tertiary,no,3022,no,no,19,jun,0.63,1,-1,0,unknown,no,0,6
10808,38,blue-collar,single,secondary,no,48,no,no,19,jun,0.72,3,-1,0,unknown,no,0,6
10809,41,housemaid,married,secondary,no,876,no,no,19,jun,1.3,1,-1,0,unknown,no,0,6
10810,46,housemaid,divorced,primary,no,148,no,no,19,jun,2.77,1,-1,0,unknown,no,0,6
10811,47,services,married,secondary,no,759,yes,no,19,jun,0.5,2,-1,0,unknown,no,0,6
10812,36,admin.,married,secondary,no,4011,no,no,19,jun,0.17,16,-1,0,unknown,no,0,6
10813,36,self-employed,single,tertiary,no,1923,no,no,19,jun,3.65,1,-1,0,unknown,no,0,6
10814,48,services,divorced,primary,no,-110,no,yes,19,jun,2.73,2,-1,0,unknown,no,0,6
10815,52,admin.,divorced,secondary,no,98,no,yes,19,jun,2.47,1,-1,0,unknown,no,0,6
10816,37,admin.,married,secondary,no,313,yes,no,19,jun,0.18,7,-1,0,unknown,no,0,6
10817,36,blue-collar,married,primary,no,-453,yes,no,19,jun,2.17,1,-1,0,unknown,no,0,6
10818,51,unemployed,married,secondary,no,-267,no,yes,19,jun,3.47,2,-1,0,unknown,no,0,6
10819,59,housemaid,married,primary,no,1071,no,no,19,jun,2.33,1,-1,0,unknown,no,0,6
10820,41,blue-collar,single,tertiary,no,6025,no,no,19,jun,9.32,1,-1,0,unknown,no,0,6
10821,57,retired,married,secondary,no,2020,no,no,19,jun,1.55,4,-1,0,unknown,no,0,6
10822,42,services,divorced,secondary,no,241,yes,no,19,jun,6.75,2,-1,0,unknown,no,0,6
10823,45,management,married,tertiary,no,-52,yes,no,19,jun,3.37,1,-1,0,unknown,no,0,6
10824,39,blue-collar,single,secondary,no,1986,no,yes,19,jun,6.12,1,-1,0,unknown,no,0,6
10825,55,technician,married,primary,no,202,no,yes,19,jun,1.0,1,-1,0,unknown,no,0,6
10826,36,services,married,secondary,no,472,yes,no,19,jun,16.95,1,-1,0,unknown,no,0,6
10828,48,self-employed,married,primary,no,3062,no,no,19,jun,3.95,5,-1,0,unknown,no,0,6
10829,53,services,married,secondary,no,76,yes,no,19,jun,3.95,2,-1,0,unknown,no,0,6
10830,28,technician,single,secondary,no,593,yes,no,19,jun,3.37,1,-1,0,unknown,no,0,6
10831,28,blue-collar,married,primary,no,182,yes,no,19,jun,2.55,1,-1,0,unknown,no,0,6
10832,25,student,single,secondary,no,722,yes,no,19,jun,2.87,1,-1,0,unknown,no,0,6
10833,38,self-employed,divorced,secondary,no,2674,yes,no,19,jun,2.72,2,-1,0,unknown,no,0,6
10834,51,management,divorced,secondary,no,2843,yes,no,19,jun,1.62,2,-1,0,unknown,no,0,6
10835,28,blue-collar,single,primary,no,2340,yes,no,19,jun,6.65,1,-1,0,unknown,no,0,6
10836,26,blue-collar,married,primary,no,-157,yes,no,19,jun,1.0,1,-1,0,unknown,no,0,6
10837,26,blue-collar,married,secondary,no,1028,yes,yes,19,jun,7.18,1,-1,0,unknown,no,0,6
10838,54,retired,divorced,primary,no,52,no,no,19,jun,3.07,3,-1,0,unknown,no,0,6
10839,29,technician,married,secondary,no,7836,yes,no,19,jun,2.58,1,-1,0,unknown,no,0,6
10840,52,retired,divorced,tertiary,no,-309,yes,no,19,jun,8.33,2,-1,0,unknown,yes,1,6
10841,50,services,married,secondary,no,3374,no,no,19,jun,0.45,2,-1,0,unknown,no,0,6
10842,44,entrepreneur,married,secondary,no,168,no,no,19,jun,2.78,2,-1,0,unknown,no,0,6
10843,37,management,married,secondary,no,121,no,yes,19,jun,1.48,2,-1,0,unknown,no,0,6
10844,39,services,single,secondary,no,2453,no,no,19,jun,1.53,2,-1,0,unknown,no,0,6
10845,28,technician,single,tertiary,no,940,yes,no,19,jun,4.93,1,-1,0,unknown,no,0,6
10846,29,admin.,single,secondary,no,613,yes,no,19,jun,12.98,1,-1,0,unknown,no,0,6
10847,47,entrepreneur,married,secondary,no,0,no,no,19,jun,9.38,2,-1,0,unknown,no,0,6
10848,38,blue-collar,married,secondary,no,1403,no,no,19,jun,2.43,2,-1,0,unknown,no,0,6
10849,35,management,single,tertiary,no,250,no,no,19,jun,1.53,2,-1,0,unknown,no,0,6
10850,40,blue-collar,married,primary,no,-108,yes,no,19,jun,2.48,3,-1,0,unknown,no,0,6
10851,48,technician,married,secondary,no,7,no,no,19,jun,5.9,7,-1,0,unknown,no,0,6
10852,47,admin.,married,secondary,no,4923,no,no,19,jun,2.02,3,-1,0,unknown,no,0,6
10853,40,management,married,tertiary,no,20,yes,no,19,jun,1.77,2,-1,0,unknown,no,0,6
10854,41,entrepreneur,married,tertiary,no,5736,yes,yes,19,jun,2.27,2,-1,0,unknown,no,0,6
10855,26,technician,single,secondary,no,-859,yes,no,19,jun,4.95,1,-1,0,unknown,no,0,6
10856,25,blue-collar,married,secondary,no,1782,yes,no,19,jun,9.15,1,-1,0,unknown,no,0,6
10857,28,blue-collar,married,secondary,no,1331,yes,yes,19,jun,4.45,2,-1,0,unknown,no,0,6
10858,35,unemployed,married,secondary,no,2228,no,no,19,jun,7.68,2,-1,0,unknown,no,0,6
10859,38,admin.,single,secondary,no,435,no,no,19,jun,1.95,2,-1,0,unknown,no,0,6
10860,29,admin.,single,secondary,no,732,yes,no,19,jun,6.82,1,-1,0,unknown,no,0,6
10861,23,admin.,married,secondary,no,299,yes,no,19,jun,1.73,1,-1,0,unknown,no,0,6
10862,55,housemaid,married,primary,no,136,yes,no,19,jun,0.25,10,-1,0,unknown,no,0,6
10864,29,entrepreneur,married,secondary,no,0,yes,no,19,jun,3.52,1,-1,0,unknown,no,0,6
10865,36,self-employed,married,primary,no,2022,no,no,19,jun,1.18,2,-1,0,unknown,no,0,6
10866,48,blue-collar,married,primary,no,237,yes,no,19,jun,0.3,18,-1,0,unknown,no,0,6
10867,42,blue-collar,single,secondary,no,625,no,no,19,jun,10.85,3,-1,0,unknown,yes,1,6
10868,45,technician,married,tertiary,no,377,yes,no,19,jun,13.92,3,-1,0,unknown,yes,1,6
10869,41,blue-collar,married,primary,no,246,no,no,19,jun,11.38,3,-1,0,unknown,yes,1,6
10870,45,housemaid,married,secondary,no,870,no,yes,19,jun,4.3,2,-1,0,unknown,no,0,6
10871,27,blue-collar,married,secondary,no,61,yes,no,19,jun,16.87,1,-1,0,unknown,yes,1,6
10872,45,admin.,single,secondary,no,-198,yes,no,19,jun,2.17,25,-1,0,unknown,no,0,6
10873,44,technician,single,primary,no,148,no,no,19,jun,5.18,2,-1,0,unknown,no,0,6
10874,42,management,divorced,secondary,yes,923,yes,no,19,jun,2.15,2,-1,0,unknown,no,0,6
10875,47,unemployed,divorced,secondary,no,176,no,no,19,jun,1.52,2,-1,0,unknown,no,0,6
10877,39,blue-collar,married,primary,no,1473,yes,no,19,jun,1.87,4,-1,0,unknown,no,0,6
10878,45,technician,married,primary,no,3388,no,no,19,jun,0.6,7,-1,0,unknown,no,0,6
10879,39,blue-collar,married,primary,no,1046,no,no,19,jun,1.87,4,-1,0,unknown,no,0,6
10880,25,blue-collar,single,secondary,no,-191,yes,no,19,jun,15.97,7,-1,0,unknown,yes,1,6
10881,38,blue-collar,divorced,secondary,no,1686,yes,no,19,jun,0.15,28,-1,0,unknown,no,0,6
10882,34,technician,single,secondary,no,6053,yes,no,19,jun,0.43,5,-1,0,unknown,no,0,6
10883,41,housemaid,single,secondary,no,2184,no,no,19,jun,1.52,2,-1,0,unknown,no,0,6
10884,57,retired,married,secondary,no,789,no,no,19,jun,43.92,3,-1,0,unknown,no,0,6
10885,49,management,divorced,tertiary,no,1115,no,no,19,jun,2.3,9,-1,0,unknown,no,0,6
10886,46,entrepreneur,married,tertiary,no,341,no,no,19,jun,5.3,2,-1,0,unknown,no,0,6
10887,49,blue-collar,married,primary,no,226,yes,no,19,jun,5.43,5,-1,0,unknown,no,0,6
10888,50,housemaid,married,primary,no,0,no,no,20,jun,2.98,2,-1,0,unknown,no,0,6
10889,43,technician,divorced,secondary,no,6835,no,no,20,jun,4.37,2,-1,0,unknown,no,0,6
10890,41,admin.,married,secondary,no,4178,no,no,20,jun,2.8,2,-1,0,unknown,no,0,6
10891,37,blue-collar,married,secondary,no,1818,yes,no,20,jun,3.22,11,-1,0,unknown,no,0,6
10892,53,blue-collar,married,secondary,no,208,no,no,20,jun,5.55,15,-1,0,unknown,no,0,6
10893,45,entrepreneur,married,tertiary,no,0,yes,no,20,jun,0.83,2,-1,0,unknown,no,0,6
10894,37,entrepreneur,married,tertiary,no,2685,no,no,20,jun,3.12,2,-1,0,unknown,no,0,6
10895,56,technician,married,tertiary,no,1062,no,no,20,jun,0.62,2,-1,0,unknown,no,0,6
10896,50,unemployed,married,secondary,no,17,no,no,20,jun,3.15,2,-1,0,unknown,no,0,6
10897,59,retired,divorced,secondary,no,602,no,no,20,jun,1.48,3,-1,0,unknown,no,0,6
10898,53,unemployed,divorced,secondary,no,0,no,no,20,jun,1.68,2,-1,0,unknown,no,0,6
10899,36,student,married,tertiary,no,408,no,no,20,jun,1.87,3,-1,0,unknown,no,0,6
10900,36,unemployed,single,primary,no,2562,no,no,20,jun,8.15,2,-1,0,unknown,no,0,6
10901,56,management,divorced,tertiary,yes,-1968,no,no,20,jun,1.0,3,-1,0,unknown,no,0,6
10902,39,technician,single,tertiary,no,610,no,no,20,jun,4.02,2,-1,0,unknown,no,0,6
10903,50,management,married,tertiary,no,89,no,no,20,jun,0.58,2,-1,0,unknown,no,0,6
10904,50,blue-collar,married,primary,no,-141,yes,no,20,jun,1.02,2,-1,0,unknown,no,0,6
10905,50,retired,married,primary,no,29,no,no,20,jun,2.25,5,-1,0,unknown,no,0,6
10906,38,blue-collar,single,secondary,no,3054,no,no,20,jun,0.4,11,-1,0,unknown,no,0,6
10907,46,housemaid,married,primary,no,4064,no,no,20,jun,1.03,4,-1,0,unknown,no,0,6
10908,57,management,married,secondary,no,570,no,no,20,jun,1.25,2,-1,0,unknown,no,0,6
10909,52,blue-collar,married,secondary,no,5614,yes,no,20,jun,2.95,3,-1,0,unknown,no,0,6
10910,49,blue-collar,divorced,primary,no,912,no,no,20,jun,2.83,2,-1,0,unknown,no,0,6
10911,35,admin.,single,secondary,no,2830,no,no,20,jun,0.37,12,-1,0,unknown,no,0,6
10912,50,blue-collar,married,primary,no,480,yes,no,20,jun,1.65,5,-1,0,unknown,no,0,6
10913,56,unemployed,divorced,primary,no,438,no,no,20,jun,2.32,2,-1,0,unknown,no,0,6
10914,54,blue-collar,married,primary,no,-51,no,no,20,jun,3.3,10,-1,0,unknown,no,0,6
10915,39,housemaid,married,primary,no,4899,no,no,20,jun,6.57,2,-1,0,unknown,no,0,6
10916,60,retired,married,tertiary,no,2868,no,no,20,jun,0.7,7,-1,0,unknown,no,0,6
10917,28,blue-collar,married,primary,no,103,yes,no,20,jun,0.68,28,-1,0,unknown,no,0,6
10918,45,blue-collar,married,primary,no,360,no,no,20,jun,1.63,2,-1,0,unknown,no,0,6
10919,52,blue-collar,married,primary,no,1624,no,no,20,jun,1.9,3,-1,0,unknown,no,0,6
10920,56,technician,married,tertiary,no,52,no,no,20,jun,3.18,3,-1,0,unknown,no,0,6
10921,37,technician,married,secondary,no,2209,no,no,20,jun,2.78,2,-1,0,unknown,no,0,6
10922,30,management,married,tertiary,no,34,yes,yes,20,jun,3.97,3,-1,0,unknown,no,0,6
10923,41,management,married,secondary,no,1273,no,no,20,jun,1.22,3,-1,0,unknown,no,0,6
10924,51,admin.,married,secondary,no,37,no,yes,20,jun,3.43,2,-1,0,unknown,no,0,6
10925,59,retired,married,primary,no,6955,no,yes,20,jun,2.98,10,-1,0,unknown,no,0,6
10926,39,management,single,tertiary,no,490,no,no,20,jun,0.73,3,-1,0,unknown,no,0,6
10927,56,services,married,secondary,no,1860,yes,no,20,jun,2.15,5,-1,0,unknown,no,0,6
10928,41,entrepreneur,married,tertiary,no,3135,yes,yes,20,jun,2.67,3,-1,0,unknown,no,0,6
10929,50,management,married,tertiary,no,67,no,yes,20,jun,2.6,3,-1,0,unknown,no,0,6
10930,57,entrepreneur,married,tertiary,no,0,yes,yes,20,jun,8.53,2,-1,0,unknown,no,0,6
10931,36,self-employed,single,secondary,no,1173,yes,yes,20,jun,0.83,5,-1,0,unknown,no,0,6
10932,38,management,married,tertiary,no,2978,no,yes,20,jun,1.08,2,-1,0,unknown,no,0,6
10933,32,blue-collar,married,secondary,no,1873,yes,yes,20,jun,0.38,24,-1,0,unknown,no,0,6
10934,58,technician,married,primary,no,4015,no,no,20,jun,1.77,3,-1,0,unknown,no,0,6
10935,38,self-employed,married,secondary,no,746,no,no,20,jun,4.27,3,-1,0,unknown,no,0,6
10936,48,self-employed,divorced,secondary,yes,7,no,no,20,jun,10.55,2,-1,0,unknown,no,0,6
10937,42,entrepreneur,married,secondary,no,1002,no,no,20,jun,1.82,3,-1,0,unknown,no,0,6
10938,56,blue-collar,married,secondary,no,337,yes,no,20,jun,1.65,2,-1,0,unknown,no,0,6
10939,40,housemaid,married,primary,no,746,no,no,20,jun,4.1,3,-1,0,unknown,no,0,6
10940,56,blue-collar,married,primary,no,770,yes,no,20,jun,0.98,3,-1,0,unknown,no,0,6
10941,60,housemaid,divorced,tertiary,no,662,no,no,20,jun,4.02,4,-1,0,unknown,no,0,6
10942,36,management,married,secondary,no,1736,yes,no,20,jun,1.05,1,-1,0,unknown,no,0,6
10943,37,blue-collar,single,secondary,no,847,no,no,20,jun,0.9,1,-1,0,unknown,no,0,6
10944,46,technician,single,secondary,no,3494,yes,no,20,jun,1.45,1,-1,0,unknown,no,0,6
10945,59,blue-collar,married,secondary,no,-162,yes,yes,20,jun,2.03,1,-1,0,unknown,no,0,6
10946,43,unemployed,married,primary,no,519,no,no,20,jun,16.22,2,-1,0,unknown,yes,1,6
10947,46,blue-collar,married,primary,no,4,no,yes,20,jun,2.77,1,-1,0,unknown,no,0,6
10948,39,entrepreneur,married,secondary,no,0,no,no,20,jun,6.25,1,-1,0,unknown,no,0,6
10949,56,entrepreneur,divorced,primary,no,3,no,no,20,jun,1.85,1,-1,0,unknown,no,0,6
10950,43,blue-collar,married,primary,no,1794,yes,no,20,jun,0.58,1,-1,0,unknown,no,0,6
10951,51,retired,married,secondary,no,806,no,no,20,jun,0.53,1,-1,0,unknown,no,0,6
10952,46,technician,married,secondary,no,0,no,no,20,jun,10.42,1,-1,0,unknown,no,0,6
10953,55,technician,married,secondary,no,0,yes,yes,20,jun,2.07,1,-1,0,unknown,no,0,6
10954,58,technician,married,secondary,no,683,no,no,20,jun,2.62,2,-1,0,unknown,no,0,6
10955,60,retired,married,secondary,no,1690,no,no,20,jun,24.45,4,-1,0,unknown,yes,1,6
10956,53,unemployed,married,secondary,no,2057,yes,no,20,jun,2.23,1,-1,0,unknown,no,0,6
10957,53,technician,married,secondary,no,472,yes,yes,20,jun,5.42,1,-1,0,unknown,no,0,6
10958,48,management,married,tertiary,no,5320,yes,no,20,jun,13.2,1,-1,0,unknown,yes,1,6
10959,50,technician,divorced,tertiary,no,261,no,no,20,jun,2.58,1,-1,0,unknown,no,0,6
10960,35,self-employed,single,secondary,no,250,no,no,20,jun,2.83,1,-1,0,unknown,no,0,6
10961,45,blue-collar,single,primary,no,1006,no,no,20,jun,2.07,1,-1,0,unknown,no,0,6
10962,38,technician,married,secondary,no,0,yes,no,20,jun,1.85,1,-1,0,unknown,no,0,6
10963,35,housemaid,divorced,primary,no,1465,no,no,20,jun,0.67,1,-1,0,unknown,no,0,6
10964,47,technician,divorced,tertiary,no,194,no,no,20,jun,6.13,2,-1,0,unknown,no,0,6
10965,40,unemployed,married,tertiary,no,2135,yes,no,20,jun,1.58,1,-1,0,unknown,no,0,6
10966,44,services,married,secondary,no,522,no,yes,20,jun,15.18,1,-1,0,unknown,yes,1,6
10967,53,blue-collar,married,secondary,no,1777,yes,no,20,jun,4.22,1,-1,0,unknown,no,0,6
10968,59,unemployed,married,tertiary,no,279,no,no,20,jun,0.68,1,-1,0,unknown,no,0,6
10969,55,housemaid,divorced,primary,no,0,no,no,20,jun,6.63,2,-1,0,unknown,no,0,6
10970,56,retired,single,secondary,no,4365,no,no,20,jun,6.02,1,-1,0,unknown,no,0,6
10971,31,blue-collar,married,primary,no,224,yes,no,20,jun,0.33,19,-1,0,unknown,no,0,6
10972,49,blue-collar,married,primary,no,1119,yes,no,20,jun,8.22,1,-1,0,unknown,no,0,6
10973,42,technician,married,secondary,no,297,no,no,20,jun,1.08,1,-1,0,unknown,no,0,6
10974,45,housemaid,married,primary,no,4994,no,no,20,jun,0.8,1,-1,0,unknown,no,0,6
10975,26,blue-collar,single,secondary,no,-46,yes,no,20,jun,6.37,7,-1,0,unknown,yes,1,6
10976,40,entrepreneur,divorced,tertiary,no,224,no,no,20,jun,10.1,1,-1,0,unknown,no,0,6
10977,46,services,married,secondary,no,457,yes,yes,20,jun,1.23,1,-1,0,unknown,no,0,6
10978,52,housemaid,divorced,primary,no,1697,no,no,20,jun,2.55,1,-1,0,unknown,no,0,6
10979,52,retired,married,tertiary,no,2269,no,no,20,jun,20.17,1,-1,0,unknown,yes,1,6
10980,50,technician,divorced,secondary,no,396,no,no,20,jun,11.93,2,-1,0,unknown,yes,1,6
10981,42,unemployed,married,secondary,no,0,yes,no,20,jun,2.63,1,-1,0,unknown,no,0,6
10982,54,blue-collar,married,primary,no,2281,yes,no,20,jun,2.63,1,-1,0,unknown,no,0,6
10983,48,entrepreneur,divorced,tertiary,no,0,yes,yes,20,jun,2.32,1,-1,0,unknown,no,0,6
10984,57,technician,married,secondary,no,9689,yes,no,20,jun,5.22,1,-1,0,unknown,no,0,6
10985,44,management,married,secondary,no,-1746,yes,no,20,jun,3.63,1,-1,0,unknown,no,0,6
10986,52,management,married,tertiary,no,1545,no,no,20,jun,1.92,4,-1,0,unknown,no,0,6
10987,43,management,single,primary,no,0,no,no,20,jun,4.67,1,-1,0,unknown,no,0,6
10988,35,admin.,married,secondary,no,165,no,yes,20,jun,1.82,1,-1,0,unknown,no,0,6
10989,51,blue-collar,married,secondary,yes,0,no,yes,20,jun,2.98,3,-1,0,unknown,no,0,6
10990,44,services,married,secondary,no,-254,no,no,20,jun,0.42,1,-1,0,unknown,no,0,6
10991,56,management,divorced,tertiary,no,310,no,no,20,jun,1.25,4,-1,0,unknown,no,0,6
10992,42,self-employed,married,primary,no,3717,no,no,20,jun,3.92,1,-1,0,unknown,no,0,6
10993,35,self-employed,married,secondary,no,347,no,no,20,jun,3.85,1,-1,0,unknown,no,0,6
10994,47,self-employed,married,tertiary,no,1917,no,no,20,jun,0.65,2,-1,0,unknown,no,0,6
10995,44,services,single,secondary,no,2886,no,no,20,jun,0.52,1,-1,0,unknown,no,0,6
10996,38,unemployed,married,secondary,no,1604,no,no,20,jun,21.27,1,-1,0,unknown,no,0,6
10997,43,admin.,married,secondary,no,584,no,no,20,jun,0.45,1,-1,0,unknown,no,0,6
10998,39,self-employed,single,secondary,no,759,yes,no,20,jun,1.67,1,-1,0,unknown,no,0,6
10999,58,retired,married,secondary,no,5523,no,no,20,jun,2.35,1,-1,0,unknown,no,0,6
11000,44,blue-collar,married,primary,yes,0,no,yes,20,jun,2.4,1,-1,0,unknown,no,0,6
11001,57,unemployed,married,secondary,no,468,yes,no,20,jun,5.48,1,-1,0,unknown,no,0,6
11002,57,technician,married,secondary,no,0,no,no,20,jun,0.75,4,-1,0,unknown,no,0,6
11003,40,services,married,secondary,no,5807,yes,no,20,jun,1.63,1,-1,0,unknown,no,0,6
11004,44,services,married,secondary,no,179,yes,no,20,jun,1.25,3,-1,0,unknown,no,0,6
11005,40,technician,married,secondary,no,109,no,no,20,jun,6.7,22,-1,0,unknown,no,0,6
11006,54,self-employed,married,primary,no,1463,no,no,20,jun,1.0,1,-1,0,unknown,no,0,6
11007,40,self-employed,divorced,secondary,no,1876,no,yes,20,jun,4.48,1,-1,0,unknown,no,0,6
11008,56,management,married,tertiary,no,0,no,yes,20,jun,7.03,1,-1,0,unknown,yes,1,6
11009,37,unemployed,married,secondary,no,1038,no,no,20,jun,5.12,3,-1,0,unknown,no,0,6
11010,57,admin.,married,tertiary,no,9311,no,no,20,jun,8.08,3,-1,0,unknown,no,0,6
11011,50,admin.,divorced,secondary,no,0,yes,no,20,jun,2.9,1,-1,0,unknown,no,0,6
11012,57,management,married,tertiary,no,9103,no,yes,20,jun,18.3,2,-1,0,unknown,yes,1,6
11013,30,blue-collar,divorced,secondary,yes,457,yes,no,20,jun,1.92,20,-1,0,unknown,no,0,6
11014,43,services,single,tertiary,no,126,yes,no,20,jun,5.85,2,-1,0,unknown,no,0,6
11015,46,blue-collar,divorced,primary,no,0,no,no,20,jun,1.03,2,-1,0,unknown,no,0,6
