,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
10219,49,unemployed,married,primary,157,1,0,2,feb,131,2,-1,0,2,0,2
10220,49,unemployed,married,primary,126,1,0,19,nov,184,2,-1,0,2,0,11
10221,49,unemployed,married,primary,-384,1,0,27,may,25,1,-1,0,2,0,5
10223,49,unemployed,divorced,secondary,66,0,0,9,jul,218,3,-1,0,2,0,7
10224,49,unemployed,divorced,secondary,495,1,0,16,may,40,5,-1,0,2,0,5
10225,49,unemployed,divorced,secondary,-214,1,0,23,jul,73,1,-1,0,2,0,7
10226,49,technician,single,unknown,443,0,0,20,jun,25,11,-1,0,2,0,6
10227,49,technician,single,unknown,350,0,0,28,jan,91,3,-1,0,2,0,1
10228,49,technician,single,tertiary,2585,0,0,11,jun,64,1,-1,0,2,0,6
10230,49,technician,single,secondary,74,1,0,30,may,130,1,-1,0,2,0,5
10231,49,technician,single,secondary,571,1,0,6,may,321,1,-1,0,2,0,5
10232,49,technician,single,secondary,3972,0,0,19,nov,37,2,-1,0,2,0,11
10233,49,technician,single,secondary,1377,0,0,5,aug,935,1,-1,0,2,1,8
10235,49,technician,single,secondary,1202,1,0,18,jun,122,1,-1,0,2,0,6
10236,49,technician,single,secondary,114,0,0,29,aug,12,6,-1,0,2,0,8
10237,49,technician,single,secondary,0,1,0,20,may,484,2,-1,0,2,0,5
10238,49,technician,single,secondary,0,1,0,26,may,223,1,-1,0,2,0,5
10239,49,technician,single,secondary,-97,1,0,6,jun,92,2,-1,0,2,0,6
10240,49,technician,single,secondary,-188,1,1,17,nov,454,1,-1,0,2,1,11
10241,49,technician,single,secondary,-120,1,1,9,jul,100,5,-1,0,2,0,7
10242,49,technician,married,unknown,323,1,0,18,nov,41,2,-1,0,2,0,11
10243,49,technician,married,unknown,15,0,0,6,may,92,2,-1,0,2,0,5
10244,49,technician,married,unknown,1359,0,0,17,apr,119,3,-1,0,2,0,4
10245,49,technician,married,unknown,1355,1,0,18,jun,300,3,-1,0,2,0,6
10246,49,technician,married,unknown,-287,1,0,26,may,49,1,-1,0,2,0,5
10247,49,technician,married,tertiary,8422,1,0,20,nov,166,3,-1,0,2,0,11
10248,49,technician,married,tertiary,80,0,0,17,jul,123,1,-1,0,2,0,7
10249,49,technician,married,tertiary,6138,0,0,20,jun,100,3,-1,0,2,0,6
10250,49,technician,married,tertiary,523,1,0,3,mar,152,2,-1,0,2,1,3
10253,49,technician,married,tertiary,503,0,0,1,jul,297,2,-1,0,2,0,7
10254,49,technician,married,tertiary,3726,0,0,5,aug,875,2,-1,0,2,1,8
10255,49,technician,married,tertiary,2950,1,0,22,aug,91,16,-1,0,2,0,8
10256,49,technician,married,tertiary,279,1,0,19,may,168,4,-1,0,2,0,5
10257,49,technician,married,tertiary,2611,0,0,20,apr,194,2,-1,0,2,1,4
10258,49,technician,married,tertiary,2568,1,0,10,jul,192,1,-1,0,2,0,7
10260,49,technician,married,tertiary,1843,1,0,25,may,269,1,-1,0,2,0,5
10261,49,technician,married,tertiary,1235,0,0,13,aug,354,3,-1,0,2,1,8
10262,49,technician,married,tertiary,1077,1,0,21,nov,79,4,-1,0,2,0,11
10263,49,technician,married,tertiary,1071,0,0,17,jun,169,1,-1,0,2,1,6
10265,49,technician,married,tertiary,0,1,0,21,nov,218,1,-1,0,2,0,11
10267,49,technician,married,tertiary,-888,0,1,21,jul,298,1,-1,0,2,0,7
10268,49,technician,married,tertiary,-129,1,0,8,may,240,1,-1,0,2,0,5
10269,49,technician,married,secondary,410,0,0,27,aug,117,7,-1,0,2,0,8
10270,49,technician,married,secondary,-74,1,0,19,nov,114,1,-1,0,2,0,11
10271,49,technician,married,secondary,-1680,1,1,27,jun,92,4,-1,0,2,0,6
10272,49,technician,married,secondary,997,0,0,18,jun,118,1,-1,0,2,0,6
10273,49,technician,married,secondary,905,0,0,5,jun,1543,1,-1,0,2,1,6
10276,49,technician,married,secondary,8973,0,0,31,jul,9,10,-1,0,2,0,7
10277,49,technician,married,secondary,8689,0,0,21,nov,586,1,-1,0,2,0,11
10278,49,technician,married,secondary,808,1,0,28,jan,1232,1,-1,0,2,1,1
10279,49,technician,married,secondary,788,0,0,17,jun,162,7,-1,0,2,0,6
10280,49,technician,married,secondary,775,1,0,16,jun,135,1,-1,0,2,0,6
10281,49,technician,married,secondary,702,0,0,22,aug,145,7,-1,0,2,0,8
10282,49,technician,married,secondary,673,1,0,19,aug,501,2,-1,0,2,0,8
10283,49,technician,married,secondary,662,0,0,18,jun,47,2,-1,0,2,0,6
10284,49,technician,married,secondary,652,0,0,17,nov,198,2,-1,0,2,0,11
10285,49,technician,married,secondary,633,0,0,5,aug,201,2,-1,0,2,0,8
10286,49,technician,married,secondary,6312,1,0,2,jun,93,2,-1,0,2,0,6
10287,49,technician,married,secondary,626,1,0,25,aug,90,4,-1,0,2,0,8
10288,49,technician,married,secondary,6050,1,0,14,may,229,2,-1,0,2,0,5
10289,49,technician,married,secondary,5996,0,0,21,nov,345,2,-1,0,2,0,11
10290,49,technician,married,secondary,597,1,1,7,aug,154,2,-1,0,2,0,8
10291,49,technician,married,secondary,550,1,0,5,jun,412,2,-1,0,2,0,6
10292,49,technician,married,secondary,5244,0,0,25,aug,60,4,-1,0,2,0,8
10293,49,technician,married,secondary,51,0,0,20,aug,513,4,-1,0,2,0,8
10294,49,technician,married,secondary,4785,0,0,12,may,160,4,-1,0,2,0,5
10295,49,technician,married,secondary,4772,0,0,18,aug,157,3,-1,0,2,0,8
10296,49,technician,married,secondary,4667,1,0,19,may,130,2,-1,0,2,0,5
10298,49,technician,married,secondary,412,0,0,19,aug,1293,8,-1,0,2,1,8
10299,49,technician,married,secondary,402,0,0,5,nov,76,2,-1,0,2,0,11
10300,49,technician,married,secondary,378,0,0,9,jun,189,2,-1,0,2,0,6
10301,49,technician,married,secondary,3657,1,0,15,may,328,4,-1,0,2,0,5
10302,49,technician,married,secondary,3635,1,0,5,aug,171,2,-1,0,2,0,8
10304,49,technician,married,secondary,3410,0,0,4,aug,130,1,-1,0,2,0,8
10305,49,technician,married,secondary,3392,0,0,13,aug,272,2,-1,0,2,0,8
10306,49,technician,married,secondary,324,0,0,4,aug,227,1,-1,0,2,0,8
10307,49,technician,married,secondary,3144,0,0,31,jul,349,2,-1,0,2,0,7
10308,49,technician,married,secondary,313,0,0,9,jul,115,2,-1,0,2,0,7
10309,49,technician,married,secondary,308,0,0,27,jul,266,5,-1,0,2,0,7
10311,49,technician,married,secondary,307,0,0,9,dec,854,1,-1,0,2,1,12
10313,49,technician,married,secondary,305,0,0,30,apr,401,1,-1,0,2,0,4
10314,49,technician,married,secondary,3033,0,0,15,may,125,5,-1,0,2,0,5
10315,49,technician,married,secondary,2765,0,0,13,aug,233,4,-1,0,2,0,8
10316,49,technician,married,secondary,2718,0,0,19,may,114,2,-1,0,2,0,5
10317,49,technician,married,secondary,27,0,0,22,aug,57,2,-1,0,2,0,8
10318,49,technician,married,secondary,25,1,1,19,aug,51,2,-1,0,2,0,8
10319,49,technician,married,secondary,2497,1,0,29,may,99,1,-1,0,2,0,5
10320,49,technician,married,secondary,2400,0,0,21,oct,262,3,-1,0,2,0,10
10321,49,technician,married,secondary,2344,1,0,30,may,371,2,-1,0,2,0,5
10322,49,technician,married,secondary,204,0,1,14,jul,198,5,-1,0,2,0,7
10323,49,technician,married,secondary,2,0,0,19,aug,177,8,-1,0,2,0,8
10324,49,technician,married,secondary,1982,1,1,22,aug,73,15,-1,0,2,0,8
10325,49,technician,married,secondary,195,0,0,5,aug,211,2,-1,0,2,0,8
10327,49,technician,married,secondary,177,1,1,8,jul,191,1,-1,0,2,0,7
10329,49,technician,married,secondary,175,1,1,21,nov,70,1,-1,0,2,0,11
10330,49,technician,married,secondary,1712,1,0,30,jul,155,3,-1,0,2,0,7
10331,49,technician,married,secondary,1684,0,1,1,jun,412,2,-1,0,2,1,6
10332,49,technician,married,secondary,148,0,0,19,jun,13,1,-1,0,2,0,6
10333,49,technician,married,secondary,1432,1,1,18,nov,1014,3,-1,0,2,0,11
10334,49,technician,married,secondary,133,0,0,31,jul,81,5,-1,0,2,0,7
10335,49,technician,married,secondary,1269,1,0,16,may,355,2,-1,0,2,0,5
10336,49,technician,married,secondary,12531,0,0,13,aug,77,8,-1,0,2,0,8
10337,49,technician,married,secondary,1091,0,0,30,jul,47,2,-1,0,2,0,7
10338,49,technician,married,secondary,10,0,0,29,aug,135,2,-1,0,2,0,8
10339,49,technician,married,secondary,0,1,1,21,jul,95,1,-1,0,2,0,7
10341,49,technician,married,secondary,0,1,0,19,nov,102,2,-1,0,2,0,11
10342,49,technician,married,secondary,0,1,0,11,jul,178,2,-1,0,2,0,7
10343,49,technician,married,secondary,0,0,1,8,jul,120,3,-1,0,2,0,7
10344,49,technician,married,secondary,-849,1,1,27,may,197,1,-1,0,2,0,5
10345,49,technician,married,secondary,-353,1,1,27,may,123,2,-1,0,2,0,5
10346,49,technician,married,secondary,-215,1,0,26,may,155,2,-1,0,2,0,5
10348,49,technician,married,secondary,-147,1,0,20,apr,390,1,-1,0,2,0,4
10349,49,technician,married,secondary,-142,1,1,23,jul,73,4,-1,0,2,0,7
10350,49,technician,married,primary,486,0,0,7,jul,229,5,-1,0,2,0,7
10351,49,technician,married,primary,2343,1,0,30,may,129,2,-1,0,2,0,5
10352,49,technician,married,primary,230,1,0,8,may,96,1,-1,0,2,0,5
10353,49,technician,married,primary,1878,1,0,14,may,267,1,-1,0,2,0,5
10355,49,technician,married,primary,1415,1,0,30,jul,269,2,-1,0,2,0,7
10356,49,technician,divorced,unknown,387,0,0,28,jan,325,1,-1,0,2,1,1
10357,49,technician,divorced,tertiary,917,0,0,11,aug,165,6,-1,0,2,0,8
10358,49,technician,divorced,tertiary,874,1,0,16,may,152,2,-1,0,2,0,5
10359,49,technician,divorced,tertiary,596,1,0,15,sep,722,1,-1,0,2,1,9
10361,49,technician,divorced,tertiary,1807,1,0,12,mar,229,1,-1,0,2,1,3
10362,49,technician,divorced,tertiary,0,1,0,12,jun,177,3,-1,0,2,0,6
10363,49,technician,divorced,tertiary,0,0,0,19,aug,68,2,-1,0,2,0,8
10364,49,technician,divorced,secondary,-757,1,1,2,jun,68,1,-1,0,2,0,6
10365,49,technician,divorced,secondary,972,0,0,25,may,613,2,-1,0,2,0,5
10367,49,technician,divorced,secondary,95,1,0,8,may,90,1,-1,0,2,0,5
10368,49,technician,divorced,secondary,790,1,0,7,aug,324,3,-1,0,2,0,8
10369,49,technician,divorced,secondary,7,1,1,17,nov,50,1,-1,0,2,0,11
10370,49,technician,divorced,secondary,57,0,0,21,aug,396,3,-1,0,2,0,8
10371,49,technician,divorced,secondary,5,0,0,19,aug,131,2,-1,0,2,0,8
10372,49,technician,divorced,secondary,342,0,1,19,nov,58,3,-1,0,2,0,11
10373,49,technician,divorced,secondary,3394,1,0,20,jun,14,22,-1,0,2,0,6
10374,49,technician,divorced,secondary,305,0,0,24,jul,367,2,-1,0,2,1,7
10375,49,technician,divorced,secondary,30,0,1,15,jul,439,2,-1,0,2,0,7
10376,49,technician,divorced,secondary,2677,1,1,31,jul,67,3,-1,0,2,0,7
10377,49,technician,divorced,secondary,265,1,0,12,may,274,6,-1,0,2,0,5
10378,49,technician,divorced,secondary,229,0,0,8,aug,219,2,-1,0,2,0,8
10379,49,technician,divorced,secondary,181,1,0,28,may,230,8,-1,0,2,0,5
10380,49,technician,divorced,secondary,1669,1,0,20,jun,34,3,-1,0,2,0,6
10381,49,technician,divorced,secondary,0,1,0,11,feb,283,3,-1,0,2,0,2
10382,49,technician,divorced,secondary,-96,0,1,12,aug,252,3,-1,0,2,0,8
10383,49,technician,divorced,secondary,-54,1,1,25,jul,214,1,-1,0,2,0,7
10384,49,technician,divorced,secondary,-53,1,1,26,jun,253,1,-1,0,2,0,6
10385,49,technician,divorced,secondary,-403,0,1,21,jul,482,2,-1,0,2,0,7
10386,49,technician,divorced,secondary,-39,1,1,24,jul,147,3,-1,0,2,0,7
10387,49,technician,divorced,secondary,-236,1,0,26,may,204,2,-1,0,2,0,5
10388,49,technician,divorced,secondary,-1547,1,1,27,may,492,3,-1,0,2,0,5
10389,49,technician,divorced,primary,1807,0,1,3,jul,122,3,-1,0,2,0,7
10391,49,services,single,secondary,6882,1,0,6,may,482,2,-1,0,2,0,5
10392,49,services,single,secondary,5028,1,0,12,may,891,1,-1,0,2,0,5
10393,49,services,single,secondary,459,1,0,19,may,58,10,-1,0,2,0,5
10394,49,services,single,secondary,308,1,0,4,jun,96,3,-1,0,2,0,6
10395,49,services,single,secondary,3061,1,0,15,may,155,2,-1,0,2,0,5
10396,49,services,single,secondary,1884,1,0,8,may,43,1,-1,0,2,0,5
10397,49,services,single,secondary,178,1,1,29,jan,197,1,-1,0,2,0,1
10398,49,services,single,secondary,133,0,0,11,jun,319,6,-1,0,2,0,6
10399,49,services,single,primary,114,1,0,7,may,99,2,-1,0,2,0,5
10400,49,services,married,unknown,463,1,0,15,jul,541,2,-1,0,2,0,7
10401,49,services,married,unknown,1990,1,0,19,nov,44,4,-1,0,2,0,11
10402,49,services,married,unknown,1499,1,0,8,may,87,1,-1,0,2,0,5
10403,49,services,married,tertiary,475,1,0,28,jul,273,2,-1,0,2,0,7
10404,49,services,married,tertiary,411,0,0,14,may,9,6,-1,0,2,0,5
10405,49,services,married,tertiary,306,1,0,18,aug,285,7,-1,0,2,0,8
10406,49,services,married,secondary,-249,0,0,29,jul,234,5,-1,0,2,0,7
10407,49,services,married,secondary,892,0,0,14,may,102,2,-1,0,2,0,5
10408,49,services,married,secondary,884,1,0,8,jul,201,3,-1,0,2,0,7
10409,49,services,married,secondary,86,1,1,24,jul,92,2,-1,0,2,0,7
10410,49,services,married,secondary,823,0,0,8,aug,780,4,-1,0,2,1,8
10411,49,services,married,secondary,725,0,1,14,jul,70,1,-1,0,2,0,7
10412,49,services,married,secondary,702,0,1,23,jul,194,1,-1,0,2,0,7
10414,49,services,married,secondary,66,1,1,21,nov,59,4,-1,0,2,0,11
10415,49,services,married,secondary,653,0,0,11,aug,317,2,-1,0,2,0,8
10416,49,services,married,secondary,5673,0,1,4,aug,357,3,-1,0,2,0,8
10417,49,services,married,secondary,494,0,0,17,jun,196,4,-1,0,2,0,6
10418,49,services,married,secondary,486,1,1,30,may,43,2,-1,0,2,0,5
10419,49,services,married,secondary,47,0,0,5,may,234,2,-1,0,2,0,5
10420,49,services,married,secondary,4697,1,0,31,jul,66,1,-1,0,2,0,7
10422,49,services,married,secondary,413,1,1,29,aug,175,2,-1,0,2,0,8
10423,49,services,married,secondary,400,0,0,21,aug,151,3,-1,0,2,0,8
10424,49,services,married,secondary,388,0,0,31,jul,1032,4,-1,0,2,1,7
10425,49,services,married,secondary,3554,0,0,4,aug,39,1,-1,0,2,0,8
10426,49,services,married,secondary,320,0,0,9,feb,1971,4,-1,0,2,1,2
10427,49,services,married,secondary,3169,0,0,9,jun,626,1,-1,0,2,0,6
10428,49,services,married,secondary,314,0,0,20,aug,30,2,-1,0,2,0,8
10429,49,services,married,secondary,29,1,0,17,apr,79,1,-1,0,2,0,4
10430,49,services,married,secondary,280,1,0,14,jul,162,3,-1,0,2,0,7
10432,49,services,married,secondary,254,1,0,13,may,179,1,-1,0,2,0,5
10433,49,services,married,secondary,245,1,1,6,may,318,1,-1,0,2,0,5
10434,49,services,married,secondary,2420,1,0,28,aug,19,13,-1,0,2,0,8
10435,49,services,married,secondary,2416,1,0,16,apr,1366,1,-1,0,2,1,4
10437,49,services,married,secondary,2201,1,0,15,may,233,3,-1,0,2,0,5
10438,49,services,married,secondary,220,1,0,28,jul,93,11,-1,0,2,0,7
10439,49,services,married,secondary,2058,0,0,18,jun,82,3,-1,0,2,0,6
10441,49,services,married,secondary,199,1,0,31,jul,28,25,-1,0,2,0,7
10442,49,services,married,secondary,180,1,1,2,jun,392,3,-1,0,2,0,6
10443,49,services,married,secondary,153,0,0,6,aug,123,4,-1,0,2,0,8
10444,49,services,married,secondary,1496,1,0,7,may,218,4,-1,0,2,0,5
10445,49,services,married,secondary,1377,1,0,7,may,1101,1,-1,0,2,0,5
10446,49,services,married,secondary,1345,1,0,20,apr,254,1,-1,0,2,0,4
10447,49,services,married,secondary,1314,0,0,14,aug,834,14,-1,0,2,1,8
10448,49,services,married,secondary,1122,0,0,4,aug,143,1,-1,0,2,0,8
10449,49,services,married,secondary,112,0,0,11,aug,97,2,-1,0,2,0,8
10450,49,services,married,secondary,1114,0,0,17,nov,283,1,-1,0,2,0,11
10451,49,services,married,secondary,1084,1,0,17,nov,99,1,-1,0,2,0,11
10452,49,services,married,secondary,0,1,0,17,nov,96,1,-1,0,2,0,11
10453,49,services,married,secondary,0,0,0,26,aug,189,4,-1,0,2,0,8
10454,49,services,married,secondary,-8,1,0,8,may,1119,1,-1,0,2,1,5
10455,49,services,married,secondary,-507,0,0,28,jan,148,2,-1,0,2,0,1
10456,49,services,married,secondary,-33,1,0,6,jun,774,13,-1,0,2,0,6
10457,49,services,married,secondary,-301,1,0,12,may,187,4,-1,0,2,0,5
10458,49,services,married,secondary,-22,1,0,8,may,70,1,-1,0,2,0,5
10459,49,services,married,secondary,-106,0,1,20,jun,10,13,-1,0,2,0,6
10460,49,services,married,primary,784,1,0,14,jul,171,4,-1,0,2,0,7
10461,49,services,married,primary,61,1,0,6,may,246,1,-1,0,2,0,5
10462,49,services,married,primary,5737,1,0,29,may,417,2,-1,0,2,0,5
10463,49,services,married,primary,4713,1,0,21,nov,33,1,-1,0,2,0,11
10464,49,services,married,primary,468,0,0,5,aug,608,2,-1,0,2,0,8
10465,49,services,married,primary,1830,1,0,15,feb,136,1,-1,0,2,1,2
10469,49,services,married,primary,0,0,0,28,jul,127,7,-1,0,2,0,7
10470,49,services,divorced,unknown,313,1,0,31,jul,203,7,-1,0,2,0,7
10471,49,services,divorced,secondary,947,0,0,20,jun,808,2,-1,0,2,1,6
10472,49,services,divorced,secondary,933,0,1,29,jul,92,33,-1,0,2,0,7
10473,49,services,divorced,secondary,725,0,0,11,jun,275,2,-1,0,2,0,6
10474,49,services,divorced,secondary,579,1,0,11,may,158,1,-1,0,2,0,5
10475,49,services,divorced,secondary,505,1,0,6,may,162,1,-1,0,2,0,5
10476,49,services,divorced,secondary,470,1,0,9,may,659,2,-1,0,2,0,5
10477,49,services,divorced,secondary,3649,1,1,15,may,150,1,-1,0,2,0,5
10478,49,services,divorced,secondary,3250,0,0,16,jun,32,3,-1,0,2,0,6
10479,49,services,divorced,secondary,315,1,0,9,may,117,2,-1,0,2,0,5
10480,49,services,divorced,secondary,1162,0,0,5,feb,159,1,-1,0,2,0,2
10481,49,services,divorced,secondary,0,1,1,5,may,272,1,-1,0,2,0,5
10482,49,services,divorced,secondary,0,0,0,28,jul,412,2,-1,0,2,1,7
10483,49,services,divorced,primary,90,0,0,23,jul,126,4,-1,0,2,0,7
10484,49,services,divorced,primary,400,1,0,15,may,64,1,-1,0,2,0,5
10485,49,self-employed,single,tertiary,21,1,0,14,may,248,1,-1,0,2,0,5
10486,49,self-employed,single,tertiary,-341,0,1,18,nov,920,2,-1,0,2,0,11
10487,49,self-employed,single,secondary,766,1,0,7,jul,150,4,-1,0,2,0,7
10488,49,self-employed,married,tertiary,99,1,1,31,aug,83,1,-1,0,2,0,8
10489,49,self-employed,married,tertiary,8142,0,0,18,nov,500,1,-1,0,2,0,11
10490,49,self-employed,married,tertiary,7254,0,0,29,jul,132,4,-1,0,2,0,7
10491,49,self-employed,married,tertiary,599,0,0,12,aug,174,1,-1,0,2,0,8
10494,49,self-employed,married,tertiary,503,1,0,21,jul,507,1,-1,0,2,0,7
10495,49,self-employed,married,tertiary,271,1,0,18,aug,140,4,-1,0,2,0,8
10496,49,self-employed,married,tertiary,23917,0,0,11,aug,51,4,-1,0,2,0,8
10497,49,self-employed,married,tertiary,2199,1,0,13,may,98,1,-1,0,2,0,5
10498,49,self-employed,married,tertiary,2143,0,0,20,nov,226,3,-1,0,2,0,11
10499,49,self-employed,married,tertiary,206,1,0,23,jul,108,2,-1,0,2,0,7
10501,49,self-employed,married,tertiary,1842,1,0,9,may,124,2,-1,0,2,0,5
10502,49,self-employed,married,tertiary,1791,0,0,25,sep,139,1,-1,0,2,0,9
10504,49,self-employed,married,secondary,505,1,0,15,may,354,2,-1,0,2,0,5
10505,49,self-employed,married,secondary,358,1,1,13,may,176,3,-1,0,2,0,5
10506,49,self-employed,married,secondary,357,0,0,29,jul,179,4,-1,0,2,0,7
10507,49,self-employed,married,secondary,294,1,0,2,jun,230,3,-1,0,2,0,6
10508,49,self-employed,married,secondary,289,1,0,2,feb,243,1,-1,0,2,0,2
10509,49,self-employed,married,secondary,2576,1,0,15,may,64,6,-1,0,2,0,5
10510,49,self-employed,married,secondary,2061,1,1,30,may,137,3,-1,0,2,0,5
10511,49,self-employed,married,secondary,1878,1,1,23,may,283,11,-1,0,2,0,5
10512,49,self-employed,married,secondary,1683,0,0,29,aug,61,4,-1,0,2,0,8
10513,49,self-employed,married,secondary,1103,0,0,12,aug,428,2,-1,0,2,0,8
10514,49,self-employed,married,secondary,1,1,0,6,may,260,3,-1,0,2,0,5
10515,49,self-employed,married,secondary,0,1,0,3,jun,51,9,-1,0,2,0,6
10516,49,self-employed,married,secondary,0,0,0,26,aug,175,6,-1,0,2,0,8
10517,49,self-employed,married,secondary,-199,1,1,29,jan,385,1,-1,0,2,0,1
10518,49,self-employed,married,primary,5711,0,0,20,nov,89,1,-1,0,2,0,11
10519,49,self-employed,married,primary,489,1,0,27,may,84,4,-1,0,2,0,5
10522,49,self-employed,divorced,tertiary,0,0,0,4,feb,279,3,-1,0,2,0,2
10523,49,self-employed,divorced,secondary,6116,1,0,21,nov,43,1,-1,0,2,0,11
10524,49,self-employed,divorced,secondary,-478,1,1,20,nov,291,1,-1,0,2,0,11
10525,49,retired,single,unknown,332,0,0,18,jun,163,2,-1,0,2,0,6
10526,49,retired,single,primary,505,0,0,9,jun,35,1,-1,0,2,0,6
10527,49,retired,single,primary,25824,0,0,17,jun,94,1,-1,0,2,0,6
10528,49,retired,married,unknown,247,0,0,15,may,213,2,-1,0,2,0,5
10530,49,retired,married,secondary,8648,0,0,17,nov,527,1,-1,0,2,0,11
10531,49,retired,married,secondary,329,1,0,14,may,264,2,-1,0,2,0,5
10532,49,retired,married,primary,375,0,1,21,jul,110,7,-1,0,2,0,7
10533,49,retired,married,primary,3478,0,0,11,jun,484,5,-1,0,2,0,6
10534,49,retired,married,primary,2665,1,0,13,may,67,1,-1,0,2,0,5
10535,49,retired,married,primary,192,0,0,10,jul,227,1,-1,0,2,0,7
10536,49,retired,married,primary,18,0,0,30,jul,9,1,-1,0,2,0,7
10537,49,retired,married,primary,1672,0,0,17,jul,128,3,-1,0,2,0,7
10538,49,retired,married,primary,1381,0,0,16,jun,73,2,-1,0,2,0,6
10539,49,retired,married,primary,-37,0,0,4,jul,191,2,-1,0,2,0,7
10540,49,retired,divorced,secondary,224,0,1,31,jul,79,4,-1,0,2,0,7
10542,49,retired,divorced,secondary,-268,1,0,15,jul,111,5,-1,0,2,0,7
10543,49,retired,divorced,primary,150,0,0,17,jun,254,1,-1,0,2,0,6
10544,49,management,single,tertiary,7443,0,0,20,nov,35,2,-1,0,2,0,11
10546,49,management,single,tertiary,588,0,0,28,aug,70,9,-1,0,2,0,8
10547,49,management,single,tertiary,580,0,0,19,may,310,2,-1,0,2,0,5
10549,49,management,single,tertiary,53,0,0,6,jun,133,3,-1,0,2,0,6
10550,49,management,single,tertiary,493,0,0,23,apr,191,1,-1,0,2,0,4
10552,49,management,single,tertiary,4465,1,0,20,nov,72,2,-1,0,2,0,11
10553,49,management,single,tertiary,370,0,0,19,aug,386,3,-1,0,2,0,8
10554,49,management,single,tertiary,354,1,0,19,may,166,3,-1,0,2,0,5
10555,49,management,single,tertiary,2555,0,1,24,jul,263,2,-1,0,2,0,7
10556,49,management,single,tertiary,163,1,0,6,may,496,3,-1,0,2,0,5
10558,49,management,single,tertiary,1556,1,0,28,jul,674,3,-1,0,2,0,7
10559,49,management,single,tertiary,151,1,0,8,jul,97,3,-1,0,2,1,7
10561,49,management,single,tertiary,1350,1,1,11,may,716,1,-1,0,2,0,5
10562,49,management,single,tertiary,11,0,0,22,aug,251,2,-1,0,2,0,8
10563,49,management,single,tertiary,1093,1,0,18,nov,152,1,-1,0,2,0,11
10564,49,management,single,tertiary,1,1,0,6,jun,59,3,-1,0,2,0,6
10565,49,management,single,tertiary,0,0,0,22,aug,205,4,-1,0,2,0,8
10567,49,management,single,secondary,0,0,0,29,aug,121,2,-1,0,2,0,8
10569,49,management,single,primary,548,0,0,31,jul,115,6,-1,0,2,0,7
10570,49,management,married,unknown,383,1,0,23,may,290,3,-1,0,2,0,5
10571,49,management,married,unknown,1401,0,0,18,jun,300,1,-1,0,2,0,6
10572,49,management,married,unknown,126,1,0,29,jul,195,2,-1,0,2,0,7
10573,49,management,married,unknown,0,0,0,19,nov,99,2,-1,0,2,0,11
10574,49,management,married,tertiary,10,1,0,21,nov,226,1,-1,0,2,0,11
10575,49,management,married,tertiary,-6847,0,1,21,jul,206,1,-1,0,2,0,7
10576,49,management,married,tertiary,-24,0,0,18,nov,132,3,-1,0,2,0,11
10577,49,management,married,tertiary,999,0,0,18,nov,98,4,-1,0,2,0,11
10578,49,management,married,tertiary,964,1,1,17,jul,201,1,-1,0,2,0,7
10579,49,management,married,tertiary,96,0,0,7,jul,51,2,-1,0,2,0,7
10580,49,management,married,tertiary,942,0,0,21,nov,8,5,-1,0,2,0,11
10581,49,management,married,tertiary,934,0,1,21,nov,158,4,-1,0,2,0,11
10582,49,management,married,tertiary,92,1,0,6,may,221,2,-1,0,2,0,5
10583,49,management,married,tertiary,87,0,0,29,jan,165,1,-1,0,2,0,1
10584,49,management,married,tertiary,865,0,0,28,jan,280,1,-1,0,2,0,1
10585,49,management,married,tertiary,852,1,0,20,nov,408,1,-1,0,2,0,11
10587,49,management,married,tertiary,78,1,0,8,apr,65,3,-1,0,2,0,4
10588,49,management,married,tertiary,78,0,1,17,jul,257,2,-1,0,2,0,7
10589,49,management,married,tertiary,735,1,0,13,may,50,3,-1,0,2,0,5
10591,49,management,married,tertiary,7007,0,0,17,nov,325,2,-1,0,2,0,11
10592,49,management,married,tertiary,68,1,1,19,may,163,3,-1,0,2,0,5
10595,49,management,married,tertiary,6493,1,0,17,nov,180,1,-1,0,2,0,11
10596,49,management,married,tertiary,64,0,0,11,jun,586,1,-1,0,2,1,6
10598,49,management,married,tertiary,629,0,0,19,aug,431,4,-1,0,2,0,8
